bt_ov1,bt_rn1,bt_rr1,bt_mc1,bo_ov1,bo_wi1,bo_sr1,bo_mc1,fi_cg1,fi_ro1,fi_cpm1,bt_ov2,bt_rn2,bt_rr2,bt_mc2,bo_ov2,bo_wi2,bo_sr2,bo_mc2,fi_cg2,fi_ro2,fi_cpm2,win
219,1841.1666666666667,8,49,152.14285714285714,9.857142857142858,115.28571428571428,32.85714285714286,25.142857142857142,5.857142857142858,0.4978740870957514,216.22222222222226,1797.1111111111109,7.444444444444445,45.33333333333334,142.33333333333334,6.333333333333334,252.33333333333331,35,54,18.666666666666668,0.5366533737310835,0
258,1992.8,7.399999999999999,59.8,259.66666666666663,13,110.5,50.5,28.714285714285715,10.857142857142858,0.4289380617664365,145.09090909090907,1195.9090909090908,6.727272727272727,34.454545454545446,157.2,7.6000000000000005,108.19999999999999,37.6,14,1.5,0.2033333333333333,0
176.6363636363636,1491.8181818181818,7.818181818181819,47.54545454545454,178.14285714285714,11.142857142857144,94.57142857142857,39.42857142857142,20,5.5,0.2763755980861244,193,1542.6,7.6000000000000005,46.4,168,13.333333333333334,70.33333333333333,33.666666666666664,19.5,5.5,0.5871418528651771,1
112.44444444444443,957.7777777777777,8.11111111111111,28.444444444444446,162,8.166666666666666,114.5,30.666666666666664,20.5,7.25,0.6625,211.1428571428571,1731.2857142857144,8.285714285714286,48.85714285714286,293.8333333333333,21.166666666666664,138.5,63.50000000000001,21.71428571428571,5.571428571428572,0.46399273637728655,1
148,1205.25,7.375,34.25,184.2,11.2,133.6,39.4,36.25,7.5,0.6943108974358975,213.81818181818184,1672.7272727272727,6.90909090909091,51.272727272727266,202.33333333333331,11,160.5,38.16666666666667,40.5,15.75,0.5212071485401965,0
225.16666666666666,1835.0000000000002,7.999999999999999,51.66666666666667,244.5,12.333333333333332,164,47.333333333333336,22.333333333333332,4.666666666666666,0.6520947176684881,241.77777777777774,2102.2222222222226,8.000000000000002,60,158.16666666666669,9.5,107.66666666666667,36,48.5,14.5,0.5064644137224783,0
336,2862,8.666666666666666,64.66666666666667,222.99999999999997,10.833333333333332,248.16666666666666,51.83333333333333,37,12.5,0.49078880694360827,176.09999999999997,1456.6000000000001,7.8,40.8,122.71428571428571,5.857142857142858,157.57142857142858,28.428571428571434,0,0,0,0
123.625,1054.25,7.875,31.5,157.39999999999998,8.2,95,31.4,26.799999999999997,9.8,0.5501187517260425,323.99999999999994,2555,7.857142857142856,74.14285714285714,237.20000000000002,13.2,126.2,44.8,33.666666666666664,13.166666666666668,0.4721285679416363,1
206.50000000000003,1722.8000000000002,7.699999999999999,43.6,222.83333333333334,11.833333333333332,241.66666666666666,53.49999999999999,24.666666666666664,3,0.404424882629108,321.66666666666663,2724.5,8.166666666666666,80.5,208.16666666666666,11.333333333333334,137.33333333333334,46.83333333333333,31.714285714285715,9,0.46364921220149863,1
252.79999999999998,2056.2,8.2,57.400000000000006,163.16666666666666,12.333333333333332,102.83333333333334,34,26.333333333333336,7.333333333333332,0.5786764705882352,152.00000000000003,1257.4285714285713,7.428571428571428,35,155.7142857142857,9.285714285714285,132.14285714285714,32.714285714285715,28.333333333333336,8,0.5532407407407407,1
213.63636363636365,1676.6363636363637,7.090909090909092,51.27272727272726,202.5,11.166666666666668,135.33333333333334,37.66666666666667,18,1,0.34545454545454546,215.33333333333331,1754.3333333333335,7.833333333333332,49.16666666666667,229.2,11.8,138.4,46,25.5,5.833333333333334,0.32991975418736963,1
257.5,2191,8,53.75,137,7,151.4,34.6,20.333333333333332,4.666666666666667,0.3697287571006773,121.19999999999999,1014.6000000000001,7.3,31.9,121.75,6.25,75.625,24.5,27,9,0.35294117647058826,0
252.79999999999998,2056.2,8.2,57.400000000000006,176.66666666666669,13.666666666666668,82.00000000000001,36.16666666666667,27,6,0.6617647058823529,291.66666666666663,2475.8333333333335,8.666666666666666,61,160,7.7142857142857135,210.85714285714286,38.42857142857142,3,0,0.21428571428571427,1
225.1111111111111,1887,7.666666666666667,57.66666666666667,206.83333333333334,11.166666666666666,140.5,46.333333333333336,38,12.25,0.4650370357571088,120.88888888888889,995.2222222222223,7.222222222222222,28.777777777777775,121.83333333333334,5.999999999999999,143.5,27,28.999999999999996,3.666666666666667,0.38547008547008543,1
245.66666666666666,1937.6666666666667,7.666666666666666,54,104.28571428571429,5,155.28571428571428,25,26.799999999999997,6.8,0.4206318166588989,178.8888888888889,1408.6666666666667,7.7777777777777795,43.77777777777778,100.14285714285715,5.142857142857143,142.14285714285717,20.71428571428571,52,13,0.6190476190476191,0
218.1818181818182,1708.9999999999998,7.363636363636365,53.27272727272727,232.7142857142857,11.428571428571427,158.14285714285717,44.714285714285715,26.599999999999998,6.2,0.35811818666860684,274.71428571428567,2209.1428571428573,8.142857142857142,63,303.40000000000003,23.599999999999998,128.2,62.800000000000004,39.800000000000004,6.4,0.44695310410632483,1
226,1907.875,8.375,49.375,222.99999999999997,10.833333333333334,248.16666666666666,51.83333333333333,39.5,10.666666666666668,0.5323753905220885,109.54545454545456,885.5454545454547,6.90909090909091,27.272727272727277,184.20000000000002,11.2,133.6,39.4,40.75,8.75,0.6818108974358974,0
265,1958.6666666666665,7.666666666666667,54.33333333333333,182.99999999999997,9.714285714285715,132.57142857142858,33.857142857142854,34.75,14,0.5311239525441965,140.6,1167.4999999999998,7.1,33.6,154.20000000000002,7.8,142,33,0,0,0,0
252.7142857142857,2145.5714285714284,8.714285714285715,53.71428571428572,222.99999999999997,10.833333333333332,248.16666666666666,51.83333333333333,39,11.285714285714288,0.46226787114704,187.00000000000003,1503.2727272727275,7,46.63636363636364,303.40000000000003,23.6,128.2,62.8,21.25,6.25,0.3586959721336408,0
242.83333333333331,2073,8.5,49.49999999999999,183.33333333333331,8,244.16666666666666,42.66666666666667,31.333333333333332,16.666666666666668,0.4723958171397776,203.33333333333334,1603.8888888888891,7.777777777777777,52.44444444444444,194.50000000000003,11.833333333333332,122.33333333333334,39.833333333333336,14.666666666666668,7,0.47980206927575353,0
123.09999999999998,943.2999999999998,6.999999999999999,28.5,296.4,16,120.39999999999999,64.8,45,11,0.8235294117647058,127.75,958.5,7,35,102.85714285714285,5.571428571428571,85.14285714285714,26.714285714285715,6.4,0.8,0.5125339366515838,1
198.7142857142857,1577.5714285714287,7.857142857142856,50.714285714285715,230.16666666666663,13.166666666666666,108.66666666666667,50.833333333333336,32.666666666666664,11.666666666666666,0.46990053302874546,234,1953.6666666666665,8.5,56.833333333333336,105.14285714285714,5.42857142857143,149.71428571428572,22.28571428571428,29.5,6.75,0.4579944965847247,1
144,1230.1818181818182,7.727272727272728,40.00000000000001,210.33333333333331,12.333333333333334,87.83333333333334,42.5,6,2,0.38095238095238093,295.25,2372.75,7.5,66.25,233.66666666666666,18,158.83333333333334,48.49999999999999,16.166666666666668,4.999999999999999,0.41095634146384247,1
213.2,1737.6,7.6,53.400000000000006,75.14285714285714,2.714285714285714,144.14285714285714,17.142857142857142,30.75,13.75,0.43298249441566655,125.6,1025.1000000000001,7.1000000000000005,33.3,187,11.2,118,39.4,28,10.5,0.6104166666666666,0
319.4,2528.6000000000004,7.8,76.80000000000001,169.16666666666669,10.5,96.66666666666667,40.5,20.333333333333332,4.666666666666667,0.4571712018140589,123.10000000000001,943.2999999999998,6.999999999999999,28.5,227.2857142857143,12.14285714285714,105.42857142857143,49.714285714285715,26.5,1.5,0.3571428571428571,0
164.33333333333331,1240.1666666666667,7.166666666666667,41.166666666666664,143.4,7.8,118.39999999999999,32.2,11.8,3.0000000000000004,0.3689075630252101,193.25,1659.125,8.125,49.75,223.79999999999998,13,112.6,44.599999999999994,49.5,16.5,0.6519230769230769,0
234,1953.6666666666665,8.5,56.833333333333336,105.14285714285714,5.428571428571429,149.71428571428572,22.28571428571428,0,0,0,219,1719,7.333333333333332,51,233.66666666666666,18,158.83333333333334,48.5,3,2,0.7142857142857143,1
183.5,1528,8.5,45.166666666666664,186.83333333333334,10.833333333333332,166.33333333333334,39,27,10,0.5089673913043478,304.2,2557.6,8.600000000000001,65,157.14285714285714,6.857142857142858,209.28571428571428,37.57142857142857,10.666666666666666,2.333333333333333,0.5144048847609219,0
140.625,1135.875,7.125,37.5,95,4,158,21.714285714285715,21,9.799999999999999,0.5324434068529487,145.8,1147.7,7.199999999999999,39.29999999999999,233.83333333333334,13.499999999999998,110.16666666666667,50.333333333333336,32.5,14.5,0.4865125350152904,0
186.16666666666669,1458.0000000000002,7.833333333333333,38.333333333333336,263.8,15.399999999999999,109.8,56,26.333333333333332,7.999999999999999,0.5443510737628384,138.0909090909091,1131.8181818181815,6.90909090909091,35.63636363636365,109.99999999999999,6.333333333333334,98.16666666666666,22.833333333333332,43.75,11,0.547072659709045,0
146.99999999999997,1165.6666666666667,7.333333333333334,35.5,136.42857142857144,7.285714285714285,95,27.285714285714285,1,1,0.7,344.66666666666663,2616.333333333333,7.666666666666666,76.66666666666667,206.14285714285717,12.285714285714286,119.71428571428571,41,30,6,0.3673469387755102,1
219,1719,7.333333333333332,51,233.33333333333334,18,156.83333333333334,49.333333333333336,0,0,0,252.5,2049.25,8,63,193.5,11.666666666666668,100.33333333333333,42.666666666666664,29,13,0.4117647058823529,1
313.33333333333337,2619,8.5,64.16666666666666,183.33333333333331,8,244.16666666666666,42.66666666666667,37.75,13,0.5720852270267931,165.55555555555557,1367.0000000000002,7.888888888888888,41.33333333333334,95.99999999999999,5.166666666666667,125.66666666666669,19.5,30.5,7,0.5039537075827398,0
126.79999999999998,980.7,7.7,29.700000000000003,237.99999999999997,13.666666666666668,114.16666666666667,50.666666666666664,13,2,0.34398496240601506,197.5,1628,8.25,52,156.7142857142857,9.285714285714285,121.14285714285715,33.857142857142854,29.4,10,0.40776196492353906,1
159,1288,7.285714285714286,41.285714285714285,70,3.571428571428571,128.42857142857144,15.714285714285715,28.666666666666664,16.333333333333332,0.5772450532724505,191,1654,8.125,48.875,199.00000000000003,10.166666666666664,182.16666666666666,40.333333333333336,33.75,6.75,0.41452577994760653,1
316.25,2394.25,7.5,72.75,192.5,11.333333333333334,123.00000000000001,42.166666666666664,15.5,7.25,0.43482732715061356,94.63636363636364,744.0909090909091,6.454545454545454,24,184.4,9.6,123.6,37.2,13.5,0.5,0.3977272727272727,0
268,2137.3999999999996,8,66.6,193.5,11.666666666666668,100.33333333333333,42.666666666666664,36,16,0.6139328984156571,313.33333333333337,2619,8.5,64.16666666666667,209.6,11.000000000000002,123,47,14,4,0.5101307189542483,0
175.66666666666666,1516.4444444444443,8.444444444444443,46.55555555555556,184.16666666666669,10.166666666666666,140.16666666666666,36.166666666666664,21,3,0.375,163.33333333333334,1277.5000000000002,7.833333333333333,36.66666666666667,217.33333333333334,12.333333333333334,102,48.333333333333336,19.25,4.25,0.5104458450046685,1
267.8,2151.8,7.799999999999999,58.4,163.66666666666666,14.166666666666666,159.83333333333334,35.49999999999999,37.5,6.5,0.4852451946375844,94.45454545454545,767.3636363636366,6.09090909090909,25.818181818181817,95,4,158,21.714285714285715,11,1.6666666666666665,0.3592140921409214,0
169.18181818181822,1337.7272727272725,7.545454545454546,43.72727272727272,177.8,9.8,130,38.2,30.5,7.5,0.4675762910798122,168.11111111111111,1342.4444444444448,7.888888888888889,44.66666666666667,256.8,14.999999999999998,111,56.00000000000001,34,13.4,0.4963208643303857,1
150.5,1236,8,38.5,163.57142857142856,9.428571428571427,164,34.142857142857146,23.666666666666664,4.333333333333334,0.39391963204606506,117.22222222222223,931.5555555555555,7.555555555555556,32,133.14285714285714,6.714285714285714,92.42857142857142,28.857142857142858,14.200000000000001,4.2,0.4347791473568833,0
266,2199.8333333333335,8.166666666666666,60.166666666666664,210,16.428571428571427,123.14285714285714,44.714285714285715,46.33333333333333,9,0.5028904736366578,177.09090909090912,1471.2727272727275,7.363636363636363,38.18181818181819,158.99999999999997,7.666666666666667,222.83333333333331,37.33333333333333,37.666666666666664,15.333333333333334,0.672767531310309,0
273.20000000000005,2189.2,8.200000000000001,65,166.71428571428572,10.428571428571429,96.42857142857143,38.42857142857143,0,0,0,377.33333333333337,3251,8.333333333333334,75.66666666666666,117.85714285714286,6.42857142857143,165.85714285714283,24.142857142857142,38,7.8,0.4368449182729119,1
226.33333333333331,1972.5000000000002,8.333333333333334,58.49999999999999,157.50000000000003,8.166666666666666,159.33333333333331,30.666666666666664,14.666666666666666,4,0.3543123543123543,161.875,1333.875,8.25,40.5,162.57142857142856,8.999999999999998,197.85714285714283,33.42857142857142,53,18,0.6650119507262364,0
112.8,866.5999999999999,7.3,28.900000000000002,296.40000000000003,15.999999999999998,120.4,64.8,33,5.25,0.432469654528478,262.3333333333333,2168.8333333333335,7.833333333333332,58,235.83333333333334,18.333333333333332,132.16666666666669,49.83333333333333,18.166666666666664,5.000000000000001,0.46415115834777987,1
203.25,1630.5,7.75,48,189.2,10,121.8,36.2,18.2,6.199999999999999,0.4584919051872882,115.09090909090911,898.8181818181819,7.363636363636364,33.36363636363637,223.83333333333331,13,105.83333333333333,48.666666666666664,41.5,16.5,0.6206896551724138,0
271.2857142857143,2268.285714285714,8.571428571428571,56.42857142857143,180.83333333333331,8.666666666666668,227.83333333333334,43.5,31.666666666666664,16,0.7305294140428333,120.9090909090909,974.2727272727275,7.000000000000002,32.36363636363637,88.33333333333333,3.6666666666666665,139,20.666666666666664,33.25,14.5,0.5738281865060619,0
171,1479.5,8,44,208,11.666666666666666,134.16666666666669,41.166666666666664,38.25,10,0.49812510977109065,198.33333333333337,1706.5555555555557,8.11111111111111,45.44444444444445,131.49999999999997,7.5,129.83333333333334,27.166666666666668,36,9.333333333333334,0.5290811339198437,1
165.75,1339.125,7.125,42.875,88.71428571428572,3.7142857142857144,159.85714285714286,20,33.5,8.5,0.5981961382113821,334.25,2740,8.25,67.5,153.99999999999997,6.666666666666667,256.66666666666663,36.166666666666664,16.666666666666668,5,0.4772836726397098,1
143.27272727272728,1143.4545454545453,7.545454545454546,39.18181818181818,207,12,108.16666666666667,45.5,22.2,8.2,0.42324798454108803,122.77777777777776,949.5555555555557,7.777777777777778,30.333333333333332,263.8,15.399999999999999,109.8,56,28.333333333333332,6.333333333333333,0.6626106707458397,1
140.20000000000002,1212.1000000000001,8.4,38.6,225,12.2,171.2,42.6,27.75,10,0.4844735386317537,188.77777777777777,1491.0000000000005,7.444444444444445,46.99999999999999,197.33333333333334,11.333333333333332,124.16666666666669,40,13.000000000000002,4,0.5604381309229903,1
174.4,1387.6,7.6,41.79999999999999,157.66666666666666,8.333333333333332,101.5,31.166666666666664,14,4.5,0.6707161125319694,172.5,1426.2,7.5,42.2,233.33333333333334,18,156.83333333333334,49.33333333333333,13,2.5,0.5238095238095238,0
289.1666666666667,2501.6666666666665,8.166666666666666,64.83333333333333,131.49999999999997,7.5,129.83333333333334,27.166666666666668,12.5,3,0.4352632661456191,181.14285714285717,1465.1428571428573,6.714285714285714,46.14285714285714,58.28571428571428,3.4285714285714284,100.71428571428572,13.428571428571429,6,0.5,0.4583333333333333,0
130.72727272727272,1031.4545454545453,7.1818181818181825,35,202.33333333333331,11.666666666666666,127.16666666666667,44.666666666666664,35.6,15,0.4943995076502413,168.125,1453.625,8.25,43.5,227.79999999999998,13,115.6,44.6,32,9.75,0.493780278860924,1
315.75,2397.5,7.5,73,167.16666666666669,9.666666666666666,107.16666666666669,38.33333333333333,25.200000000000003,6.2,0.5410889579903665,168,1382.625,8.375,42.75,166.99999999999997,9.142857142857142,194.28571428571425,34.714285714285715,21.5,2.5,0.48133848133848134,0
214.66666666666663,1688.1666666666665,7.666666666666667,49.83333333333333,157.66666666666666,8.333333333333332,101.5,31.16666666666667,21,4.6,0.4263574347158821,159.875,1292.5,7.125,41.625,88.33333333333333,3.6666666666666665,139,20.666666666666668,39,22.5,0.5408675799086758,0
271.2857142857143,2268.285714285714,8.571428571428571,56.42857142857143,187.4,10.200000000000001,88.4,44.4,30.5,12,0.6642763708769526,145.66666666666666,1130.0000000000002,7.333333333333333,32.88888888888889,222.33333333333334,11,124,50.16666666666667,33.25,5,0.5072441350560382,0
262.3333333333333,2168.8333333333335,7.833333333333332,57.99999999999999,210.85714285714286,15.857142857142858,130.28571428571428,43.57142857142857,44.25,6.25,0.5115069356872636,143.7,1172.8,8.1,38.50000000000001,186.16666666666669,10.5,172.49999999999997,39.333333333333336,32.25,10.5,0.43116811942168165,0
168.125,1453.625,8.25,43.5,189.83333333333334,10.833333333333334,96.33333333333334,37.83333333333333,14,4,0.3497067448680352,223.8,1787.6,7.6,55.8,192.16666666666666,11.166666666666668,114.33333333333334,42.5,38.666666666666664,15.666666666666666,0.5266577615066211,1
136.625,1055,7.625,33.125,248.33333333333331,13.5,108.66666666666667,54.66666666666667,35.66666666666667,5.333333333333333,0.5721288515406162,319,2531.2000000000003,7.799999999999999,77.00000000000001,215.16666666666666,12.666666666666666,123.83333333333336,43.5,27,5.5,0.48575680272108845,1
379.33333333333337,3148.333333333333,8.333333333333332,71,187.4,10.200000000000001,88.4,44.4,52,4.999999999999999,0.5177040593627237,176.25,1390.375,7.75,43.125,137.85714285714286,7.142857142857142,99.14285714285714,28.57142857142857,16,3,0.5588235294117647,0
157.44444444444443,1258.5555555555554,6.555555555555555,41.22222222222223,63.333333333333336,3.3333333333333335,110.16666666666666,15.333333333333334,36,14.200000000000001,0.535664450817086,220.25,1824.25,8.125,52.875,276,19.499999999999996,159.33333333333334,58.333333333333336,28.6,5.2,0.4053231172497228,1
194.28571428571428,1546.2857142857142,7.7142857142857135,48.57142857142857,192.16666666666666,11.166666666666666,114.33333333333334,42.5,39.6,16.8,0.5242460326324815,213.5,1695.125,7.875,54.375,174.42857142857144,9.85714285714286,127.71428571428571,34.42857142857143,20.599999999999998,6.4,0.34453499190632514,0
160,1250.8571428571431,7.7142857142857135,32.857142857142854,182.85714285714286,9.999999999999998,86.85714285714286,39.00000000000001,29.666666666666664,6,0.6037546331663979,138.875,1173,8.375,39.25,119.42857142857143,6.571428571428572,136.28571428571428,23.857142857142858,25.2,7.799999999999999,0.42624542124542125,1
217.875,1886.125,8.625,49.625,133.33333333333331,7.5,141.33333333333334,27.666666666666668,10.666666666666668,2.3333333333333335,0.4467787114845938,115.81818181818181,942.7272727272729,7.090909090909092,31.363636363636363,180.00000000000003,11,120,36.99999999999999,15.5,3.5,0.3272768566886214,0
315.75,2397.5,7.5,73,207.14285714285714,12.428571428571427,119.00000000000001,43.14285714285714,22.75,6.75,0.5081234104349543,290.2,2397.2,8.4,58.99999999999999,187.39999999999998,10.200000000000001,88.4,44.4,2,1,0.375,0
262.1666666666667,2172.8333333333335,8.166666666666666,58.33333333333333,276,19.499999999999996,159.33333333333334,58.333333333333336,31.4,6.000000000000001,0.43858262260225134,129,1108.7272727272725,7.727272727272728,34.90909090909091,196.4,10.4,178.39999999999998,36.599999999999994,23.5,5.5,0.33985411140583555,0
377.33333333333337,3251,8.333333333333334,75.66666666666666,133.66666666666666,7.5,143.33333333333334,27.666666666666668,31.33333333333333,7.833333333333334,0.6107729701776191,141.60000000000002,1122.2999999999997,6.8,36.19999999999999,211.2,12.600000000000001,117.80000000000001,46,0,0,0,0
141.39999999999998,1153.7,7.6000000000000005,36.50000000000001,136.20000000000002,5.000000000000001,210.4,29.400000000000002,26,8.333333333333334,0.5021825396825397,181.00000000000003,1463.8571428571427,7.285714285714286,44.85714285714286,111.42857142857143,8.142857142857142,96.71428571428571,24.714285714285715,32.25,15.75,0.5092755978639424,1
137.60000000000002,1073.3,6.9,34.199999999999996,157.66666666666669,8.333333333333332,101.5,31.166666666666664,16,3,0.5588235294117647,336.2,2839.7999999999997,8.6,65.6,237.16666666666666,11.666666666666666,247.33333333333331,51.833333333333336,50.166666666666664,15.5,0.5605309738066708,1
139.55555555555554,1077.888888888889,7.555555555555555,32.111111111111114,265.16666666666663,14.166666666666668,123,58,45,11,0.8235294117647058,235.33333333333331,1873.6666666666665,7.333333333333332,55.16666666666666,127.66666666666669,9.333333333333334,98.16666666666667,28.499999999999996,22.599999999999998,10,0.378645882538183,1
141.89999999999998,1162.3,7.9,36.7,145.4,5.2,224.2,32,24.799999999999997,7,0.4530186399866625,178.5,1473.1,7.7,44,232.42857142857144,17.142857142857146,108.85714285714286,51,32,7.75,0.4793496434382282,0
167.375,1315,7.625,40.5,131.14285714285714,6.57142857142857,97.71428571428571,25.714285714285715,18,1,0.34545454545454546,377.33333333333337,3251,8.333333333333334,75.66666666666666,108.33333333333331,6.166666666666667,123.66666666666669,23.5,35.66666666666667,8.333333333333334,0.8612489660876758,1
353.2,2937.6,8.4,72,237.16666666666666,11.666666666666668,247.33333333333334,51.833333333333336,39,6.000000000000001,0.529878462735087,136.25,1131.875,8,34,147.5,7.5,175,28.83333333333333,15.333333333333334,5,0.34596471817567154,0
182.375,1453.5,7.875,46.5,170.14285714285714,10.142857142857142,106.42857142857142,37.142857142857146,46.5,17,0.6269396551724138,221.33333333333334,1824.3333333333333,8.333333333333332,53.49999999999999,144,9.8,200.6,30.6,47.5,16,0.6539196488454537,1
230.71428571428572,2021.857142857143,8.285714285714285,53.142857142857146,116.66666666666666,6.499999999999999,149.66666666666669,25.000000000000004,26.5,6.25,0.7200317471901911,274.3333333333333,2178.666666666667,7.833333333333333,66.99999999999999,199.4,11.8,123,41,20.6,6.800000000000001,0.390132339624517,0
220.25,1824.25,8.125,52.875,262,19.166666666666664,115.5,57.166666666666664,34.75,7.75,0.5218078635127273,151.25,1177.375,7.75,33,212,10.166666666666668,135.83333333333334,47.5,22.833333333333332,3.6666666666666665,0.5214271381067046,1
177.625,1451.625,8,45.5,209.60000000000002,12.2,164.4,43.400000000000006,46,14.5,0.671316459234086,110.89999999999999,919.3999999999999,7.900000000000001,29.099999999999998,135.66666666666669,7.333333333333334,132,25.833333333333332,22.666666666666668,4,0.3302005012531328,0
276.75,2215.25,8,68.75,118.42857142857142,8,75.57142857142857,25,20.8,7.4,0.550470068137573,108.90909090909092,844.2727272727275,6.272727272727272,24.363636363636367,33.25,1.75,101.5,11.5,3,0,0.23076923076923078,0
156.10000000000002,1225.8000000000002,6.999999999999999,39.400000000000006,127.66666666666669,9.333333333333332,98.16666666666667,27.5,75,44,0.815068493150685,186.16666666666669,1458.0000000000002,7.833333333333333,38.333333333333336,265.1666666666667,14.166666666666666,123,58,22,5,0.5219537815126051,1
200,1687.5,8.5,43.25,209.6,12.200000000000001,164.4,43.400000000000006,54.666666666666664,20.333333333333336,0.7357426303854876,145.0909090909091,1272.0909090909088,8.272727272727273,34.36363636363636,56.00000000000001,2.833333333333333,132.5,11.666666666666668,23.5,2.5,0.32588235294117646,0
296.4285714285714,2476.8571428571427,8.428571428571427,63.14285714285714,226.8,10.6,275.6,50.199999999999996,45.5,16,0.486881564689847,181.85714285714286,1466.2857142857144,7.999999999999999,47.14285714285714,233.83333333333334,13.499999999999998,110.16666666666667,50.33333333333333,29.666666666666664,11.333333333333332,0.7227361928791701,0
179.75,1426.5,7.125,42.625,127.66666666666667,9.166666666666666,125.16666666666666,27.833333333333332,48.5,22.5,0.6092886325402548,240,1957.8000000000002,7.6,64.6,206.14285714285717,12.285714285714288,119.71428571428572,41,24.5,6.75,0.5288831273125194,1
238.71428571428572,1968.8571428571427,8,58.57142857142857,266.1666666666667,19.333333333333332,141.5,57.166666666666664,0,0,0,309.5,2507,8,64.5,140.71428571428572,7.285714285714285,121.85714285714286,28.28571428571429,14.75,3.25,0.42972713560948855,1
129.09090909090912,1044.7272727272727,7.545454545454547,35.36363636363636,184.5,10.833333333333332,151.66666666666666,38.16666666666667,19.5,2,0.3414802540734604,229.5,1809.5,8,46.75,223.83333333333334,12.166666666666668,128.16666666666669,49,17.5,2.5,0.44702662388832604,1
165.6,1391.2,7.4,40.4,0,0,0,0,0,0,0,0,0,0,0,99.83333333333333,6.333333333333333,129,20.166666666666668,10,1,0.25,-1
381.5,3369.75,8.75,83.75,133.33333333333331,7.5,141.33333333333334,27.666666666666668,35,8.6,0.5039682881950434,253.2222222222222,2101.8888888888887,8.11111111111111,55.666666666666664,249.59999999999997,12.2,272.4,52.599999999999994,48,26,0.5258579169175196,0
208.625,1654,7.75,52,192.5,11.333333333333332,123,42.166666666666664,29.25,7.25,0.4967093710039398,238.71428571428572,1968.857142857143,8,58.57142857142857,199.33333333333334,16.333333333333332,115,40.49999999999999,21.75,7.75,0.36729564879077303,1
279.5,2445.5,8.5,65.16666666666667,133.33333333333331,7.5,141.33333333333334,27.666666666666668,6,1,0.32894736842105265,313.3333333333333,2619,8.5,64.16666666666667,237.16666666666666,11.666666666666666,247.33333333333331,51.833333333333336,26.5,1.5,0.38814814814814813,1
166,1367.7142857142856,8,43.42857142857142,266.16666666666663,19.333333333333332,141.5,57.166666666666664,42.8,7.8,0.43784978912065686,187.22222222222223,1485.0000000000005,7.777777777777779,47.11111111111111,206.14285714285714,12.285714285714285,119.71428571428572,41,23,6,0.502504558797367,0
279.5,2445.5,8.5,65.16666666666667,131.49999999999997,7.5,129.83333333333334,27.166666666666668,28.75,5.5,0.5387130658715099,165.00000000000003,1362.8,8.1,42,241.16666666666669,18.999999999999996,119.66666666666667,50.666666666666664,30.333333333333332,5,0.33770294033451925,0
307.6666666666667,2589,8.5,61.33333333333333,237.16666666666666,11.666666666666666,247.33333333333331,51.83333333333333,36,15.333333333333334,0.5166310026247607,172.70000000000005,1500.1999999999996,8,42.4,131.5,7.5,129.83333333333331,27.166666666666668,26,6.666666666666666,0.4873366013071896,0
202.63636363636363,1677.3636363636367,7.727272727272727,44.36363636363637,264.83333333333337,14.666666666666666,110.33333333333333,55.5,41,22.5,0.5421878832474859,245.20000000000005,1964,7.6,55.4,251.16666666666669,18.833333333333332,136.66666666666669,53.166666666666664,41,11.5,0.43413023208839,1
200.4,1605.3,7.699999999999999,51.4,176.33333333333334,9.833333333333332,119.83333333333336,33.16666666666667,12,5,0.3541666666666667,194.75,1794,9,52.75,207.16666666666669,11.5,123.83333333333334,41,28.5,9,0.4936033724340176,1
158.8181818181818,1315.3636363636365,7.181818181818182,43.54545454545455,278.33333333333337,20.333333333333332,135.66666666666669,60,74,19,0.657632830349458,145.11111111111111,1135.222222222222,6.777777777777778,36,175.33333333333334,10.833333333333332,140.50000000000003,38.666666666666664,31.666666666666668,15.666666666666666,0.4800228310502283,1
173.66666666666669,1337.6666666666667,8.166666666666666,41.5,101.33333333333333,7.166666666666668,107.33333333333334,22.833333333333332,17.2,5.4,0.46685214976437284,114.36363636363636,936.8181818181819,8.363636363636365,32,204.16666666666663,13,131.83333333333331,42.5,16,8,0.4,0
153.66666666666666,1278.2222222222224,7.888888888888889,39.888888888888886,204.99999999999997,11,112.33333333333333,44.333333333333336,32.833333333333336,7.5,0.44006247862313785,132.55555555555554,1146.6666666666665,8.88888888888889,38.22222222222222,195.66666666666669,10.833333333333332,112.83333333333334,38.49999999999999,13.399999999999999,4.6,0.6935091740045299,0
114.89999999999999,886.8,7.8,28.700000000000003,112,7.5,78.66666666666667,23.5,7.666666666666667,1.3333333333333333,0.417989417989418,272.625,2269.25,8.375,58.5,217.125,11.125,198.375,46.625,57,18.75,0.5675693953776777,1
154.85714285714286,1182.4285714285716,7.857142857142856,36.71428571428571,113.99999999999999,7.800000000000001,117,26.4,14.5,5.5,0.492479384293243,185.00000000000003,1485.9090909090905,7.818181818181819,48.45454545454545,225.33333333333331,14.166666666666668,121.66666666666669,42.333333333333336,24.5,9,0.3540429231327421,0
167.125,1320.125,7,40.625,163.66666666666666,8.833333333333334,139.83333333333334,37.333333333333336,35.166666666666664,11.833333333333332,0.5483732380669724,96.3,775.5999999999999,8,29.7,208.49999999999997,13.333333333333334,124.16666666666666,42.833333333333336,8,3.5,0.14925100474972597,0
